name,pname,cityname,adname,townName,address,tel,location,id,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,gcj02_lng,gcj02_lat,行业大类,行业子类
西安自强补习学校,陕西省,西安市,新城区,,幸福中路127号,4009986234;180****1921,"109.016489,34.265615",B0FFFPKSNO,,,[],[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.016489,34.265615,科教文化服务,培训机构
长乐坡企业孵化基地,陕西省,西安市,灞桥区,,长乐东路长乐壹号,,"109.029380,34.271318",B0FFM4KEYC,,,[],[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.02938,34.271318,科教文化服务,培训机构
西安市浐灞第二十二小学,陕西省,西安市,灞桥区,,长乐坡村108号,,"109.029819,34.273597",B0GUPSXF1V,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.029819,34.273597,科教文化服务,学校
长乐壹号幼儿园,陕西省,西安市,灞桥区,,十里铺街道长乐坡长乐一号小区,,"109.029296,34.270355",B0FFGYP2FG,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.029296,34.270355,科教文化服务,学校
西安市长乐国际幼儿园,陕西省,西安市,灞桥区,,长乐坡12号,029-83000007,"109.027503,34.271358",B001D0VWHA,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.027503,34.271358,科教文化服务,科教文化场所
长乐坡中心幼儿园,陕西省,西安市,灞桥区,,坡村90号附近,029-83295125,"109.029992,34.272858",B001D08VPG,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.029992,34.272858,科教文化服务,学校
西安华山技工学校,陕西省,西安市,新城区,,幸福中路127号,029-83203170,"109.017171,34.265819",B001D06JPN,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.017171,34.265819,科教文化服务,学校
西安西光幼儿园,陕西省,西安市,新城区,,长乐中路与公园北路十字东北角2F东北方向50米,029-82556959,"109.007998,34.270554",B0FFFEUSGC,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.007998,34.270554,科教文化服务,学校
铁一中学联合总校西安工业大学附中分校,陕西省,西安市,碑林区,,金花北路辅路与伞塔路交叉口附近,,"108.997398,34.264360",B0H0MRMC8V,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.997398,34.26436,科教文化服务,学校
西安工程大学,陕西省,西安市,新城区,,金花南路168号,029-82330027,"108.997519,34.257513",B0FFH22FB8,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.997519,34.257513,科教文化服务,学校
阿斯顿英语(金花校区),陕西省,西安市,碑林区,,金花北路景观壹号5层,029-83209505;029-83209515;4000091818,"108.995857,34.264461",B001D0WF8I,,,B001D0WFGT,[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,0,[],,,,,,,,,,,,,,,202,,[],,,yes,,0,108.995857,34.264461,科教文化服务,培训机构
西安电机厂子弟学校,陕西省,西安市,新城区,,金花北路25号附1号,029-82525333,"108.997709,34.273919",B001D0WDQH,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.997709,34.273919,科教文化服务,学校
陕西继续教育大学,陕西省,西安市,新城区,,金康路58号,029-87898633,"109.003003,34.267831",B001D0408S,,,[],[],[],[],[],,科教文化服务;学校;成人教育,[],,,141205,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.003003,34.267831,科教文化服务,学校
电力小学,陕西省,西安市,灞桥区,,红旗街道半坡路130号电力机械厂家属院内,,"109.0484,34.268964",B0FFFGUZR7,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.0484,34.268964,科教文化服务,学校
西安建筑工程技师学院,陕西省,西安市,灞桥区,,半坡南路38号,4000293299;029-83553339,"109.049191,34.255956",B001D110VY,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.049191,34.255956,科教文化服务,学校
西安市灞桥区热电小学,陕西省,西安市,灞桥区,,电厂东路,,"109.054200,34.291833",B0FFJSMIPT,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.0542,34.291833,科教文化服务,学校
陕西电力职工培训中心(灞桥分部),陕西省,西安市,灞桥区,,席王街电厂东路21号(近灞桥分部),029-81006480,"109.055866,34.289049",B001D09VTI,,,[],[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.055866,34.289049,科教文化服务,培训机构
西安市灞桥区官厅小学,陕西省,西安市,灞桥区,,老官厅村111号,029-83517101,"109.052258,34.294143",B001D0W28B,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.052258,34.294143,科教文化服务,学校
纺织城小学,陕西省,西安市,灞桥区,,纺织城东街281号,029-83523752,"109.068877,34.268008",B001D08W5Q,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.068877,34.268008,科教文化服务,学校
西安交通运输学校(空工校区),陕西省,西安市,灞桥区,,霸陵路31号,,"109.152912,34.220764",B0FFIW8IME,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.152912,34.220764,科教文化服务,学校
洩湖镇初级中学,陕西省,西安市,蓝田县,,洩湖镇洩湖街老街道一号,,"109.253347,34.203144",B0FFGILJEM,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.253347,34.203144,科教文化服务,学校
席王农校东李分校,陕西省,西安市,灞桥区,,[],,"109.145661,34.232774",B0FFL9FVJ1,,,[],[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.145661,34.232774,科教文化服务,培训机构
金航驾考科目二考场,陕西省,西安市,灞桥区,,张洪寨村1号,,"109.141131,34.19685",B0FFGER79I,,,[],[],[],[],[],,科教文化服务;驾校;驾校,[],,,141500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.141131,34.19685,科教文化服务,驾校
岳家沟小学,陕西省,西安市,灞桥区,,洪庆街道办事处,,"109.142104,34.29724",B001D08VXD,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.142104,34.29724,科教文化服务,学校
西安警安科目二科目三考场,陕西省,西安市,灞桥区,,,,"109.162877,34.189516",B0H2ZZ96WS,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.162877,34.189516,科教文化服务,科教文化场所
西安市蓝田国防教育基地,陕西省,西安市,蓝田县,,101省道附近,,"109.204609,34.219146",B0FFG8G3YZ,,,[],[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.204609,34.219146,科教文化服务,培训机构
蓝田县华胥镇初级中学,陕西省,西安市,蓝田县,,华羊环线华胥初级中学(华胥陵南),,"109.194222,34.224101",B001D08WPA,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.194222,34.224101,科教文化服务,学校
金航驾校,陕西省,西安市,灞桥区,,[],,"109.142189,34.234860",B0HBTO3SVU,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.142189,34.23486,科教文化服务,科教文化场所
李梅书画艺术馆,陕西省,西安市,灞桥区,,[],,"109.139720,34.241689",B0G3LDF6F0,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.13972,34.241689,科教文化服务,科教文化场所
军用航空科技博物馆,陕西省,西安市,灞桥区,,[],,"109.139661,34.231580",B0FFKOSDZY,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.139661,34.23158,科教文化服务,科教文化场所
贝乐佳幼儿园,陕西省,西安市,灞桥区,,贝乐佳幼儿园(洪阳北路南),,"109.140046,34.310222",B0FFMBHI6K,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.140046,34.310222,科教文化服务,学校
蓝田县华胥镇聪聪幼儿园,陕西省,西安市,蓝田县,,G312华胥镇侯家铺小学西侧约240米,,"109.162064,34.239036",B001D09PVI,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.162064,34.239036,科教文化服务,学校
灞桥区第七幼儿园,陕西省,西安市,灞桥区,,洪庆山百花岭村,,"109.178357,34.296428",B0G04D7FNE,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.178357,34.296428,科教文化服务,学校
蓝田县洩湖中学,陕西省,西安市,蓝田县,,洩湖镇101省道,029-82887000,"109.234428,34.21161",B001D08OGF,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.234428,34.21161,科教文化服务,学校
东李小学,陕西省,西安市,灞桥区,,席王街道办东李村,,"109.145173,34.232455",B001D0VR48,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.145173,34.232455,科教文化服务,学校
西安市第八十一中学,陕西省,西安市,灞桥区,,101县道附近,,"109.159854,34.1876",B0FFG88Y6V,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.159854,34.1876,科教文化服务,学校
曳湖高中,陕西省,西安市,蓝田县,,新民街与政府街交叉路口往东约70米,,"109.252165,34.201649",B0FFIVJBQF,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.252165,34.201649,科教文化服务,科教文化场所
西安市灞桥区图书馆(暂停营业),陕西省,西安市,灞桥区,,纺一路108号,,"109.069125,34.271241",B001D08VZ5,,,[],[],[],[],[],,科教文化服务;图书馆;图书馆,[],,,140500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.069125,34.271241,科教文化服务,图书馆
西安市浐灞第七中学,陕西省,西安市,灞桥区,,东城大道与浐河东路交叉口东南110米,,"109.040356,34.291725",B0G2K1XIP1,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.040356,34.291725,科教文化服务,科教文化场所
庆华中学,陕西省,西安市,灞桥区,,田洪正街158号-172号,029-83310369,"109.116592,34.299678",B001D08O1A,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.116592,34.299678,科教文化服务,学校
席王中心小学,陕西省,西安市,灞桥区,,席王路901号,029-83517204,"109.064471,34.288348",B001D08NLB,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.064471,34.288348,科教文化服务,学校
西安电力高等专科学校(电厂东路分校),陕西省,西安市,灞桥区,,席王街道电厂东路21号,,"109.055659,34.288881",B001D0VRSR,,,[],[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.055659,34.288881,科教文化服务,学校
西安市灞桥区第二幼儿园,陕西省,西安市,灞桥区,,柳虹路518号,029-89511269,"109.062514,34.291454",B0FFFEB5LC,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.062514,34.291454,科教文化服务,学校
西安瑞恩瑜伽学院,陕西省,西安市,新城区,,东站路65号天时新苑商业街商铺2楼10201-10202,029-89339699,"109.002991,34.280888",B0FFLC9NHC,,,[],[],[],[],[],,科教文化服务;培训机构;培训机构,[],,,141400,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.002991,34.280888,科教文化服务,培训机构
西安新城博毅幼儿园,陕西省,西安市,新城区,,胡家庙长缨东路349号,029-82547145,"108.999307,34.278022",B001D0VXWL,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.999307,34.278022,科教文化服务,学校
华远海蓝城小学,陕西省,西安市,未央区,,辛家庙街道玄武东路,029-86523161,"109.006273,34.305423",B0FFFPKSJM,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.006273,34.305423,科教文化服务,学校
摩托车检测技术研究所,陕西省,西安市,灞桥区,,十里铺街道米秦路6号中国兵器装备集团,029-86790387,"109.020201,34.296811",B0FFFF8ZHM,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.020201,34.296811,科教文化服务,科研机构
张家庄小学(南校区),陕西省,西安市,新城区,,勤工路65附近,,"108.999641,34.275933",B0FFHRUTUN,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.999641,34.275933,科教文化服务,学校
吉贞堂传统文化馆,陕西省,西安市,未央区,,广运潭西路,029-81043251,"109.009007,34.303984",B0FFLJCWD8,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.009007,34.303984,科教文化服务,博物馆
小书虫图书馆(海蓝城馆),陕西省,西安市,未央区,,辛家庙街道玄武东路华远海蓝城华远好天地三层,,"109.005453,34.306820",B0FFHNQYW0,,,[],[],[],[],[],,科教文化服务;图书馆;图书馆,[],,,140500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.005453,34.30682,科教文化服务,图书馆
西安华清园实验小学,陕西省,西安市,灞桥区,,十里铺街道酒十路88号,029-86303474,"109.027194,34.297686",B001D08W88,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.027194,34.297686,科教文化服务,学校
爱丁堡幼儿园(十里铺北路),陕西省,西安市,灞桥区,,十里铺北路河滨丽景苑西侧约70米,029-86307876,"109.022401,34.305432",B001D0VT9B,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.022401,34.305432,科教文化服务,学校
西安重型机械研究院,陕西省,西安市,未央区,,辛家庙街道东元路209号,,"108.996022,34.305346",B001D01C7F,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.996022,34.305346,科教文化服务,科研机构
观澜天下品格国际幼儿园,陕西省,西安市,灞桥区,,米秦北路4号正东方向80米,029-82559537,"109.028765,34.298679",B0FFH2NPAC,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.028765,34.298679,科教文化服务,学校
中国科学院西安分院,陕西省,西安市,新城区,,咸宁中路125号中科院西安分院综合楼内,029-85251542;029-82160995,"109.000818,34.251824",B001D04KKR,,,B0FFHC3MYR,[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,109.000818,34.251824,科教文化服务,科研机构
西安市第五十五中学,陕西省,西安市,灞桥区,,东郊纺织城纺建路151号,029-83519037,"109.064462,34.275695",B001D08VZE,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.064462,34.275695,科教文化服务,学校
西安市东城第一幼儿园,陕西省,西安市,灞桥区,,纺织城纺四路217号,029-82161929,"109.061202,34.26458",B001D0WTSK,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.061202,34.26458,科教文化服务,学校
上好大学,陕西省,西安市,新城区,,幸福中路新东尚西北侧约50米,,"109.017517,34.261526",B0H64UKTMT,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.017517,34.261526,科教文化服务,科教文化场所
小小美术馆,陕西省,西安市,新城区,,幸福中路109号老钢厂设计创意产业园3号楼3-105号,,"109.021147,34.246830",B0FFL2WAYN,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.021147,34.24683,科教文化服务,科教文化场所
金麦穗.小树苗幼幼园,陕西省,西安市,新城区,,咸宁东路咸宁湾小区一号楼商铺金麦穗儿童成长中心,,"109.025377,34.251613",B0FFMHB7KT,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.025377,34.251613,科教文化服务,学校
西安市雁塔区月登阁小学,陕西省,西安市,雁塔区,,等驾坡街办月登阁村,,"109.036804,34.224062",B001D0VQ18,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.036804,34.224062,科教文化服务,学校
西安市第四十七中学,陕西省,西安市,灞桥区,,灞桥区职业教育中心,,"109.059340,34.233130",B001D0Z1XR,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.05934,34.23313,科教文化服务,学校
陕西师范大学绿地浐灞小学,陕西省,西安市,雁塔区,,东三环与南三环交汇处绿地国际生态城二期,029-68207299;029-68207297,"109.040236,34.227497",B0FFG1UZ28,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.040236,34.227497,科教文化服务,学校
融创·曲江印·现代艺术中心,陕西省,西安市,雁塔区,,南三环与登高路交汇处向东100米路南,029-82587777,"109.022349,34.208326",B0G13A153I,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.022349,34.208326,科教文化服务,博物馆
西安交大附小金辉分校曲江分部,陕西省,西安市,雁塔区,,雁翔路99号西安交通大学曲江校区附近,,"109.004222,34.226550",B0FFGCRNF3,,,B001D06LLT,[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,309,,[],,,yes,,0,109.004222,34.22655,科教文化服务,学校
西北化工研究院,陕西省,西安市,雁塔区,,雁翔路99号,029-89129803,"109.006191,34.222515",B001D0WUOI,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.006191,34.222515,科教文化服务,科研机构
中国能源建设集团陕西省电力设计院有限公司,陕西省,西安市,雁塔区,,雁翔路99号,,"108.998828,34.225162",B001D0WUEH,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.998828,34.225162,科教文化服务,科研机构
西安市雁塔区吉祥路小学(延兴门分校),陕西省,西安市,雁塔区,,延兴门一路(吉祥路小学延兴门分校),,"109.007577,34.231999",B0FFHCMTJ7,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.007577,34.231999,科教文化服务,学校
曲江·德闳中学(建设中),陕西省,西安市,雁塔区,,雁引公路西100米,,"109.009233,34.181965",B0HGMUY9BL,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.009233,34.181965,科教文化服务,学校
西安特立实验小学,陕西省,西安市,雁塔区,,公园南路南段6号,029-85540165,"109.009437,34.232791",B0FFG3CPI7,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.009437,34.232791,科教文化服务,学校
西安市羊文化博物馆,陕西省,西安市,雁塔区,,雁翔路93号石羊农庄内,029-89135999,"109.003937,34.216964",B0FFLDEVFS,,,B001D0WTWE,[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,0,[],,,,,,,,,,,,,,,302,,[],,,yes,,0,109.003937,34.216964,科教文化服务,博物馆
青铜盉博物馆,陕西省,西安市,雁塔区,,踏青路(中国唐苑),,"109.035944,34.197313",B0FFGK9XND,,,B001D09EID,[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,0,[],,,,,,,,,,,,,,,302,,[],,,yes,,0,109.035944,34.197313,科教文化服务,博物馆
白杨寨小学,陕西省,西安市,雁塔区,,东郊田马路,029-89536478,"109.041315,34.237773",B001D0VQ2R,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.041315,34.237773,科教文化服务,学校
曲江第二小学,陕西省,西安市,雁塔区,,雁翔路4050号,029-63388735;029-63388785,"109.006081,34.213247",B0FFG82I59,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.006081,34.213247,科教文化服务,学校
小白杨幼儿园,陕西省,西安市,雁塔区,,馨悦居,,"109.039278,34.237816",B001D0VQ4K,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.039278,34.237816,科教文化服务,学校
曲江第三中学,陕西省,西安市,雁塔区,,西安市雁塔区公田五路与春临五路十字,,"108.997574,34.178645",B0GUHST2OA,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.997574,34.178645,科教文化服务,学校
XMOCA西安当代艺术馆,陕西省,西安市,雁塔区,,雁翔路3001号,,"109.012110,34.209003",B0FFFA11CI,,,[],[],[],[],[],,科教文化服务;展览馆;展览馆,[],,,140200,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.01211,34.209003,科教文化服务,展览馆
高桥中学,陕西省,西安市,灞桥区,,半引路附近,029-83463982,"109.064522,34.195019",B0FFG8DHT3,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.064522,34.195019,科教文化服务,学校
马腾空幼儿园,陕西省,西安市,雁塔区,,曲江街道幸马路与田马路交叉口东南100米,,"109.038582,34.211648",B0FFFFWZK3,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.038582,34.211648,科教文化服务,学校
黄河锦绣小学,陕西省,西安市,灞桥区,,半引路合能十里锦绣,029-87571378,"109.055827,34.227154",B0FFHY1WE2,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.055827,34.227154,科教文化服务,学校
西安通理国际深造学院,陕西省,西安市,雁塔区,,雁翔路,,"109.002987,34.218320",B0FFHQ6ZML,,,B0FFH2H451,[],[],[],[],,科教文化服务;学校;高等院校,[],,,141201,0,[],,,,,,,,,,,,,,,202,,[],,,yes,,0,109.002987,34.21832,科教文化服务,学校
西安市浐灞第十四小学,陕西省,西安市,雁塔区,,田马路与月幸路交叉路口往北约160米,,"109.036804,34.224062",B0GRX18JNU,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.036804,34.224062,科教文化服务,学校
天平考场科目二考前训练基地,陕西省,西安市,长安区,,汉风东路与环林东路交叉路口往南约110米,,"109.043122,34.181432",B0FFLARMFR,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.043122,34.181432,科教文化服务,科教文化场所
西安市社会化科建科目三考场,陕西省,西安市,雁塔区,,河滨大道东50米,029-84201181,"109.054128,34.189018",B0FFIQ4MSK,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.054128,34.189018,科教文化服务,科教文化场所
天平驾校场地,陕西省,西安市,长安区,,汉风东路与环林东路交叉路口往西南约190米,,"109.042146,34.181159",B0FFHUT913,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.042146,34.181159,科教文化服务,科教文化场所
天平驾校考场,陕西省,西安市,长安区,,大兆街道唐苑南路与汉风东路交叉口西南200米,,"109.043286,34.181708",B0FFLM4FG3,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.043286,34.181708,科教文化服务,科教文化场所
中国唐苑国际会展中心,陕西省,西安市,雁塔区,,踏青路(中国唐苑),,"109.036534,34.197889",B0FFFZQ2O4,,,B001D09EID,[],[],[],[],,科教文化服务;展览馆;展览馆,[],,,140200,0,[],,,,,,,,,,,,,,,302,,[],,,yes,,0,109.036534,34.197889,科教文化服务,展览馆
慧树湾幼儿园,陕西省,西安市,雁塔区,,绿地与湖五期西门南隔壁,,"109.042166,34.221216",B0H2XRGKTL,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.042166,34.221216,科教文化服务,学校
陕西科技技师学院,陕西省,西安市,雁塔区,,长鸣路39号,,"109.032863,34.214126",B0FFG0XR2J,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.032863,34.214126,科教文化服务,学校
